is_auth,is_order,is_payment,z_latency,z_errors,z_warns,traffic_delta,anomaly_count,label
0,1,0,-1.018,-0.218,-0.785,0.171,0,0
0,0,1,3.243,0.771,14.896,-0.026,2,1
1,0,0,1.064,0.466,0.202,0.091,0,0
0,1,0,-1.469,0.143,0.598,0.07,0,0
0,1,0,0.67,-0.168,0.679,-0.053,0,0
1,0,0,5.6,0.962,12.576,0.052,2,1
0,0,1,0.31,0.536,0.029,-0.084,0,0
0,0,1,9.866,0.17,6.305,-0.063,2,1
0,0,1,0.288,-0.116,-0.154,-0.028,0,0
0,0,1,2.888,51.006,13.827,0.032,3,1
0,0,1,-1.751,-0.071,0.6,0.07,0,0
0,0,1,-0.244,0.13,-0.028,-0.036,0,0
0,0,1,-0.286,-0.33,-0.4,-0.088,0,0
1,0,0,5.772,-0.098,4.5,0.022,2,1
0,0,1,3.606,1.278,18.515,0.038,2,1
0,0,1,5.846,0.093,7.361,5.44,3,1
1,0,0,0.944,0.212,0.983,2.49,1,0
0,1,0,-0.716,-0.017,0.743,0.107,0,0
0,0,1,5.219,-0.315,5.716,-0.067,2,1
0,0,1,-1.248,0.172,0.943,-0.084,0,0
1,0,0,0.42,-0.278,-0.8,-0.041,0,0
0,0,1,3.971,0.098,5.873,-0.002,2,1
0,0,1,3.65,1.125,13.973,-0.093,2,1
0,1,0,-0.991,0.065,-0.347,-0.04,0,0
0,0,1,0.179,0.039,0.949,3.467,1,0
1,0,0,-1.052,0.362,0.092,0.018,0,0
0,0,1,3.688,1.356,17.688,-0.041,2,1
0,0,1,5.416,0.328,5.85,5.496,3,1
1,0,0,-0.492,-0.372,0.461,0.113,0,0
0,1,0,0.4,-0.254,0.31,0.168,0,0
0,1,0,-0.412,0.116,0.732,3.337,1,0
0,0,1,1.082,0.458,-0.4,0.066,0,0
0,1,0,-1.383,0.051,-0.047,0.104,0,0
0,0,1,0.188,0.05,0.365,0.05,0,0
1,0,0,9.834,0.277,4.641,3.427,3,1
0,1,0,1.829,-0.054,-0.03,0.072,0,0
1,0,0,1.044,-0.523,0.807,0.078,0,0
0,0,1,0.573,-0.593,0.559,-0.015,0,0
0,1,0,5.791,1.439,14.716,0.01,2,1
0,0,1,2.576,1.58,15.888,-0.088,2,1
0,0,1,12.826,0.078,4.8,-0.003,2,1
0,1,0,9.171,0.299,3.004,0.039,2,1
0,1,0,-0.129,-0.021,0.206,-0.021,0,0
0,1,0,10.612,0.167,5.966,0.055,2,1
0,0,1,4.707,0.126,8.491,5.88,3,1
0,1,0,0.909,-0.266,2.079,2.865,2,0
0,0,1,0.173,0.167,-0.4,-0.128,0,0
0,0,1,4.815,1.299,11.522,0.08,2,1
0,1,0,3.084,4.743,16.379,0.062,3,1
0,1,0,0.189,0.089,0.794,-0.004,0,0
0,1,0,0.719,0.029,0.563,0.206,0,0
0,0,1,1.46,26.737,8.456,-0.003,2,1
0,1,0,0.768,-0.473,-0.219,-0.097,0,0
1,0,0,1.658,-0.175,0.04,0.044,0,0
1,0,0,5.849,0.024,2.751,0.039,2,1
0,1,0,5.217,1.224,10.968,-0.028,2,1
1,0,0,-0.288,0.44,-0.382,-0.006,0,0
1,0,0,2.678,0.621,17.817,-0.12,2,1
1,0,0,0.846,-0.208,0.082,-0.023,0,0
0,1,0,7.599,0.056,3.972,-0.077,2,1
0,1,0,4.806,-0.298,8.335,-0.174,2,1
0,1,0,0.317,0.253,0.431,-0.154,0,0
0,1,0,-1.168,0.222,0.356,-0.1,0,0
0,1,0,-0.175,0.185,-0.939,-0.124,0,0
0,0,1,0.518,-0.087,-0.4,0.063,0,0
0,1,0,4.464,-0.546,10.878,-0.305,2,1
0,1,0,0.919,-0.469,0.867,0.066,0,0
0,0,1,0.219,-0.247,0.038,0.014,0,0
0,0,1,3.343,-0.04,-0.339,-0.035,1,0
0,1,0,5.057,8.52,18.614,-0.036,3,1
0,0,1,1.275,0.087,0.29,0.038,0,0
0,1,0,2.319,0.918,15.179,-0.043,1,1
0,0,1,6.265,1.68,11.208,-0.011,2,1
1,0,0,1.948,0.23,0.718,1.876,1,0
1,0,0,0.484,-0.425,-0.109,-0.029,0,0
0,1,0,-0.392,-0.12,-0.722,-0.011,0,0
0,1,0,0.937,-0.176,-0.224,-0.064,0,0
0,1,0,-0.181,-0.425,-0.254,-0.013,0,0
0,1,0,4.284,1.101,15.496,-0.006,2,1
0,0,1,1.639,-0.032,0.735,3.088,1,0
1,0,0,10.069,0.378,1.945,0.059,1,1
1,0,0,0.678,-0.124,-0.188,-0.051,0,0
0,0,1,2.819,1.399,11.051,0.108,2,1
1,0,0,5.035,-0.057,4.005,3.422,3,1
0,0,1,-0.82,-0.032,-0.33,0.018,0,0
0,0,1,1.449,-0.667,-0.4,-0.06,0,0
0,1,0,4.887,1.284,11.08,-0.001,2,1
0,0,1,0.035,-0.067,-0.4,-0.164,0,0
0,1,0,7.356,-0.143,7.334,3.271,3,1
0,1,0,0.784,0.319,-0.142,2.616,1,0
0,1,0,1.16,15.932,11.254,-0.164,2,1
0,1,0,0.451,0.339,0.043,-0.099,0,0
1,0,0,-0.121,-0.543,0.425,-0.09,0,0
0,1,0,3.866,12.736,13.912,-0.015,3,1
0,0,1,0.006,0.285,1.344,0.048,0,0
0,1,0,-1.341,-0.298,0.442,0.145,0,0
1,0,0,9.471,-0.135,3.853,0.039,2,1
0,1,0,7.42,0.095,3.902,0.16,2,1
1,0,0,-1.916,-0.486,0.317,-0.011,0,0
0,0,1,3.058,44.42,9.142,0.13,3,1
0,0,1,0.918,0.023,0.939,0.12,0,0
0,1,0,0.439,0.143,0.73,-0.003,0,0
0,1,0,-1.924,0.238,-0.009,0.025,0,0
1,0,0,8.741,0.214,2.169,0.118,2,1
0,1,0,6.542,0.328,11.82,-0.334,2,1
1,0,0,5.018,-0.387,10.639,-0.116,2,1
0,0,1,0.077,-0.277,0.575,-0.062,0,0
1,0,0,-1.606,0.212,-0.625,-0.006,0,0
0,1,0,0.027,0.433,1.057,-0.026,0,0
0,1,0,-0.169,-0.049,-0.14,0.009,0,0
0,1,0,10.157,0.162,6.028,0.034,2,1
1,0,0,3.904,-0.002,6.578,4.56,3,1
1,0,0,-1.788,0.021,0.559,0.097,0,0
0,0,1,-0.967,0.037,-0.4,-0.069,0,0
0,0,1,1.129,-0.085,0.536,0.008,0,0
0,0,1,7.881,0.245,3.74,0.079,2,1
1,0,0,-0.331,0.12,-0.8,0.107,0,0
1,0,0,-0.29,-0.348,0.714,0.015,0,0
0,1,0,-1.749,0.13,0.067,-0.045,0,0
0,0,1,-0.264,0.161,0.41,0.127,0,0
0,0,1,0.063,-0.098,-0.198,-0.066,0,0
0,0,1,-0.782,-0.243,0.793,0.017,0,0
1,0,0,0.683,-0.069,0.464,0.101,0,0
1,0,0,0.087,0.114,0.036,-0.086,0,0
1,0,0,1.582,0.301,0.916,-0.094,0,0
0,0,1,0.723,-0.218,0.816,0.064,0,0
0,1,0,3.244,-0.043,5.925,5.327,3,1
0,1,0,0.853,0.068,1.394,2.1,1,0
1,0,0,0.201,-0.019,1.119,3.241,1,0
0,0,1,-1.297,0.406,0.483,0,0,0
0,1,0,-0.886,0.115,-0.318,0.005,0,0
0,0,1,0.153,-0.274,-0.4,0.09,0,0
0,0,1,-0.73,0.13,-0.327,0.052,0,0
0,1,0,1.776,7.491,10.731,0.033,2,1
1,0,0,1.058,0.07,-0.352,2.215,1,0
0,0,1,0.795,0.183,-0.292,0.054,0,0
0,0,1,0.53,-0.008,-0.393,0.088,0,0
0,1,0,0.303,0.545,-0.927,0.005,0,0
0,1,0,-0.191,-0.191,0.406,0.002,0,0
0,0,1,4.006,1.391,17.961,-0.033,2,1
0,0,1,-1.354,-0.209,0.143,0.128,0,0
0,0,1,0.065,-0.011,0.67,-0.11,0,0
1,0,0,0.303,-0.086,0.184,-0.062,0,0
0,1,0,-1.415,0.363,-0.442,0.055,0,0
1,0,0,0.556,24.578,14.966,-0.097,2,1
0,1,0,6.993,-0.19,6.151,5.713,3,1
0,0,1,0.48,0.089,-0.4,-0.074,0,0
0,0,1,4.95,1.071,15.574,0.068,2,1
1,0,0,1.09,0.013,-0.375,0.083,0,0
0,0,1,4.251,1.475,12.304,-0.038,2,1
1,0,0,2.425,24.174,19.838,-0.077,2,1
0,0,1,-0.64,-0.348,-0.4,-0.066,0,0
1,0,0,-1.327,-0.072,-0.169,0.284,0,0
1,0,0,-0.069,0.251,-0.24,0.077,0,0
0,0,1,0.507,0.191,-0.018,-0.019,0,0
1,0,0,-1.213,0.036,0.021,-0.09,0,0
0,0,1,2.496,42.252,13.041,0.013,2,1
1,0,0,1.031,-0.084,0.655,0.042,0,0
1,0,0,-0.576,0.282,0.149,0.074,0,0
1,0,0,0.158,0.12,-0.21,-0.072,0,0
0,0,1,12.133,-0.414,5.619,0.02,2,1
0,1,0,1.16,0.167,0.248,-0.15,0,0
0,1,0,0.955,-0.093,-0.025,-0.097,0,0
0,0,1,8.798,0.126,4.563,2.545,3,1
0,1,0,0.753,0.604,-0.237,0.015,0,0
1,0,0,-0.323,-0.513,0.122,0.013,0,0
1,0,0,0.675,-0.529,1.238,-0.014,0,0
1,0,0,-1.148,0.307,0.398,0.049,0,0
0,0,1,-0.06,-0.023,-0.126,-0.034,0,0
0,0,1,3.223,1.279,11.267,-0.012,2,1
1,0,0,2.836,27.815,12.538,0,3,1
0,1,0,-1.062,0.124,-0.228,0.045,0,0
0,0,1,-1.508,0.306,0.027,0.056,0,0
0,1,0,-0.721,-0.055,0.36,-0.015,0,0
1,0,0,9.211,0.133,3.386,-0.089,2,1
0,0,1,-0.096,0.271,-0.381,-0.011,0,0
0,1,0,1.044,7.045,10.334,-0.236,2,1
0,0,1,0.047,-0.151,0.056,0.06,0,0
1,0,0,1.683,-0.235,1.033,2.198,1,0
0,0,1,0.754,48.818,13.688,0.06,2,1
0,1,0,0.865,0.182,-0.507,0.031,0,0
0,0,1,2.875,63.797,15.295,-0.074,3,1
0,0,1,1.104,-0.157,0.399,-0.081,0,0
1,0,0,0.969,-0.166,-0.337,0.037,0,0
1,0,0,0.436,0.265,-0.284,0.052,0,0
0,0,1,7.634,-0.121,5.607,2.825,3,1
1,0,0,2.407,1.705,15.504,0.009,1,1
0,1,0,3.719,14.292,17.532,-0.035,3,1
0,0,1,0.366,0.272,-0.4,0.073,0,0
1,0,0,5.44,0.897,10.296,0.096,2,1
0,1,0,1.191,-0.107,-0.311,0.119,0,0
0,0,1,7.483,-0.138,6.937,5.534,3,1
1,0,0,-0.739,0.363,-0.694,-0.004,0,0
1,0,0,3.688,1.127,16.437,-0.04,2,1
0,1,0,6.267,-0.457,4.86,-0.065,2,1
0,1,0,1.583,0.199,1.645,2.206,1,0
1,0,0,-0.087,-0.09,0.208,0.082,0,0
1,0,0,0.82,-0.317,0.202,-0.101,0,0
0,1,0,3.573,1.181,11.251,0.004,2,1
0,0,1,0.731,-0.159,0.316,2.88,1,0
1,0,0,1.661,-0.166,0.791,3.496,1,0
0,0,1,1.32,0.205,0.231,-0.083,0,0
0,0,1,5.193,45.558,12.37,-0.073,3,1
0,1,0,6.811,-0.156,8.408,5.217,3,1
0,1,0,-0.682,-0.057,-0.165,0.278,0,0
1,0,0,-0.005,0.092,-0.036,0.057,0,0
0,0,1,-0.147,0.472,-0.325,-0.035,0,0
0,0,1,4.954,1.258,11.781,0.057,2,1
0,1,0,3.057,14.59,10.119,-0.144,3,1
0,1,0,1.365,0.283,0.204,0.083,0,0
1,0,0,0.467,-0.083,0.728,3.036,1,0
0,1,0,2.356,0.455,-0.238,0.097,0,0
0,0,1,1.942,0.32,0.055,0.097,0,0
0,1,0,-1.527,0.116,-0.136,0.04,0,0
0,1,0,0.199,-0.116,-0.66,-0.112,0,0
0,1,0,1.744,0.114,-0.269,-0.123,0,0
1,0,0,7.558,0.358,4.908,2.859,3,1
1,0,0,4.707,0.068,7.875,5.635,3,1
0,0,1,1.182,-0.032,0.058,-0.011,0,0
1,0,0,-0.154,-0.156,0.887,0.015,0,0
0,0,1,5.225,-0.256,6.067,3.241,3,1
0,0,1,0.201,-0.354,-0.101,0.047,0,0
1,0,0,12.417,0.126,3.044,0.039,2,1
1,0,0,6.088,0.019,5.895,3.276,3,1
0,0,1,-0.077,0.058,-0.4,0.2,0,0
0,0,1,-1.053,0.399,0.248,0.07,0,0
0,1,0,4.287,1.052,13.262,0.019,2,1
0,0,1,1.159,0.356,0.189,-0.035,0,0
0,0,1,-0.819,-0.088,-0.4,0.035,0,0
0,1,0,2.247,-0.192,1.403,2.792,1,0
0,1,0,4.469,0.098,4.392,0.033,2,1
1,0,0,2.23,21.651,9.609,-0.054,2,1
0,0,1,4.801,36.763,18.969,0.019,3,1
1,0,0,-0.58,-0.117,-0.544,0.195,0,0
1,0,0,1.418,0.207,-0.427,0.103,0,0
0,0,1,1.701,0.299,-0.004,0.156,0,0
0,0,1,2.919,0.042,1.491,3.064,2,0
0,1,0,9.26,-0.192,3.698,5.664,3,1
1,0,0,0.072,0.443,0.701,0.011,0,0
0,0,1,-0.298,-0.327,-0.048,0.134,0,0
0,0,1,4.277,0.234,5.049,0.008,2,1
0,0,1,-0.756,-0.105,-0.295,-0.107,0,0
1,0,0,0.149,0.172,-0.017,0.07,0,0
0,0,1,-0.914,0.153,-0.077,-0.027,0,0
0,1,0,-0.512,0.408,0.56,-0.005,0,0
0,1,0,1.948,12.128,19.192,0.004,2,1
0,0,1,-0.437,0.292,0.381,0.043,0,0
0,1,0,-0.219,-0.172,-0.298,2.867,1,0
0,0,1,-0.105,0.293,0.214,-0.009,0,0
0,0,1,-0.347,-0.096,0.433,0.017,0,0
0,1,0,1.04,0.262,-0.817,0.107,0,0
0,0,1,8.409,-0.282,8.365,-0.353,2,1
0,1,0,2.087,0.176,-0.463,-0.109,0,0
1,0,0,2.108,-0.116,1.363,3.077,1,0
0,1,0,-1.952,-0.198,-0.646,0.06,0,0
0,0,1,3.034,1.776,10.957,0.075,2,1
0,1,0,1.77,-0.53,0.747,1.912,1,0
0,1,0,-1.909,0.082,0.346,0.064,0,0
1,0,0,9.642,0.44,2.726,0.109,2,1
1,0,0,0.736,0.069,-0.8,-0.001,0,0
0,0,1,2.214,0.333,-0.317,-0.01,0,0
0,1,0,1.332,-0.092,0.077,-0.024,0,0
0,0,1,2.481,22.988,18.452,-0.045,2,1
1,0,0,10.998,-0.552,2.311,0.004,2,1
0,1,0,-1.429,-0.477,0.493,0.075,0,0
0,0,1,0.515,-0.017,0.394,0.029,0,0
0,1,0,1.226,-0.202,0.01,0.152,0,0
0,1,0,3.417,1.027,12.975,-0.037,2,1
0,1,0,-2.564,-0.47,-0.278,0.142,0,0
0,1,0,-1.437,-0.348,0.104,0.129,0,0
0,0,1,5.804,-0.089,10.651,-0.361,2,1
0,1,0,2.975,-0.256,0.335,0.039,1,0
1,0,0,-0.253,0.148,-0.184,0.161,0,0
0,1,0,0.584,-0.401,-0.454,0.004,0,0
0,0,1,4.544,0.059,5.414,5.726,3,1
0,0,1,1.299,-0.027,2.307,2.709,2,0
0,1,0,0.284,0.107,0.738,0.009,0,0
1,0,0,1.395,0.428,-0.3,-0.007,0,0
0,1,0,7.156,0.441,1.901,-0.005,1,1
0,0,1,6.763,-0.204,4.336,0.123,2,1
1,0,0,0.993,0.04,-0.654,0.026,0,0
1,0,0,0.773,0.475,-0.612,0.151,0,0
0,1,0,7.85,-0.321,8.07,2.567,3,1
0,0,1,-0.155,0.155,-0.4,0.004,0,0
0,1,0,0.856,-0.525,-0.422,-0.079,0,0
0,0,1,0.055,0.608,0.547,-0.066,0,0
0,0,1,1.01,0.163,0.402,0.005,0,0
0,1,0,9.287,-0.025,1.634,0.033,1,1
0,1,0,10.066,0.427,3.929,0.104,2,1
1,0,0,-0.583,-0.035,0.432,0.049,0,0
1,0,0,-1.016,-0.227,0.327,-0.059,0,0
0,0,1,0.763,-0.173,0.071,-0.091,0,0
0,1,0,6.132,1.164,12.229,-0.038,2,1
0,1,0,0.602,0.083,0.269,-0.102,0,0
1,0,0,1.263,0.123,0.442,0.029,0,0
1,0,0,0.793,0.012,-0.486,-0.15,0,0
0,1,0,7.322,0.091,5.834,0.125,2,1
0,0,1,5.164,1.551,13.224,0.038,2,1
0,0,1,-1.029,-0.041,-0.119,0.016,0,0
0,1,0,3.353,1.313,12.641,-0.088,2,1
0,1,0,2.88,6.502,13.534,0.013,3,1
1,0,0,0.76,0.104,-0.241,0.02,0,0
0,1,0,-0.992,-0.003,-0.665,0.115,0,0
0,1,0,-1.256,-0.129,-0.535,-0.027,0,0
1,0,0,-1.946,0.038,0.59,0.088,0,0
1,0,0,6.209,-0.333,5.639,5.712,3,1
1,0,0,-1.166,0.407,-0.133,0.159,0,0
1,0,0,9.587,0.206,3.952,-0.042,2,1
1,0,0,0.261,0.14,-0.061,-0.058,0,0
1,0,0,2.971,15.993,10.232,0.008,3,1
1,0,0,4.698,20.059,7.867,0.061,3,1
1,0,0,0.182,0.378,-0.209,-0.093,0,0
0,0,1,-0.329,-0.478,-0.16,0.114,0,0
0,0,1,-0.838,-0.177,1.047,-0.06,0,0
0,0,1,9.539,0.044,4.709,0.06,2,1
0,0,1,0.369,0.188,0.139,-0.076,0,0
1,0,0,11.628,-0.063,4.516,0.038,2,1
0,0,1,2.067,-0.153,0.201,0.13,0,0
1,0,0,6.32,0.413,6.982,2.767,3,1
1,0,0,-1.269,0.048,0.916,0.009,0,0
1,0,0,2.04,17.038,14.215,-0.111,2,1
0,1,0,-0.365,0.16,0.712,0.11,0,0
1,0,0,0.193,0.066,0.178,0.022,0,0
1,0,0,1.652,-0.168,0.692,0.082,0,0
0,0,1,-0.5,0.44,0.009,-0.121,0,0
1,0,0,1.042,-0.149,-0.8,-0.089,0,0
0,1,0,-0.649,-0.119,0.306,-0.055,0,0
1,0,0,0.331,0.552,1.492,-0.1,0,0
0,0,1,1.626,0.236,0.134,0.001,0,0
0,0,1,-0.264,-0.378,0.748,2.488,1,0
0,1,0,-0.658,0.09,-0.295,-0.094,0,0
0,0,1,1.856,0.096,-0.4,0.06,0,0
0,0,1,2.783,0.355,0.584,1.91,2,0
0,0,1,-1.299,-0.174,0.288,0.069,0,0
1,0,0,4.309,0.112,6.053,5.897,3,1
0,0,1,0.12,0.16,0.073,0.07,0,0
1,0,0,1.121,0.143,0.148,-0.079,0,0
0,0,1,8.472,0.395,5.757,0.01,2,1
0,0,1,0.359,-0.018,0.566,0.024,0,0
0,0,1,6.401,0.327,2.556,-0.07,2,1
0,0,1,-1.028,-0.143,0.015,0.103,0,0
0,1,0,2.378,12.183,15.794,0.073,2,1
0,1,0,-0.397,-0.091,-0.446,-0.044,0,0
0,0,1,9.234,0.384,4.513,-0.124,2,1
1,0,0,-1.017,-0.312,-0.097,0.041,0,0
0,0,1,1.08,-0.355,0.582,-0.048,0,0
0,1,0,0.547,0.099,0.76,0.009,0,0
1,0,0,-0.231,-0.196,0.751,-0.013,0,0
1,0,0,2.084,33.227,10.499,-0.134,2,1
0,1,0,0.595,-0.173,0.224,-0.11,0,0
1,0,0,-0.446,0.081,-0.304,0.184,0,0
1,0,0,0.25,-0.269,0.028,-0.021,0,0
0,0,1,0.129,0.079,0.826,-0.122,0,0
0,0,1,-0.479,0.243,0.478,0.045,0,0
0,1,0,1.086,0.016,-0.674,-0.062,0,0
0,0,1,7.773,-0.201,3.898,0.063,2,1
0,1,0,1.152,0.425,-0.379,-0.113,0,0
0,1,0,-0.172,0.277,0.649,-0.095,0,0
0,0,1,-2.067,-0.332,0.614,-0.038,0,0
0,1,0,0.421,0.084,0.64,-0.064,0,0
0,1,0,-0.827,-0.192,1.102,0.001,0,0
0,0,1,-0.032,-0.283,0.405,0.025,0,0
0,1,0,1.029,13.506,9.699,-0.013,2,1
0,1,0,0.281,0.134,0.401,0.151,0,0
0,1,0,0.353,-0.235,-0.042,3.157,1,0
1,0,0,-1.14,-0.226,0.563,-0.074,0,0
0,0,1,0.924,0.017,0.383,-0.012,0,0
0,0,1,2.245,40.201,11.893,0.012,2,1
1,0,0,1.48,0.075,0.185,-0.061,0,0
0,0,1,3.329,1.587,16.071,-0.108,2,1
0,1,0,-2.08,0.07,-0.299,0.067,0,0
0,1,0,2.29,0.046,0.067,0.048,0,0
0,0,1,0.809,0.115,-0.094,-0.021,0,0
0,0,1,0.455,-0.045,0.035,0.039,0,0
0,0,1,3.87,36.853,19.036,0.013,3,1
0,1,0,-0.254,-0.071,0.341,0.136,0,0
0,0,1,0.958,25.286,8.341,0.025,2,1
0,1,0,1.022,1.03,10.719,0.055,1,1
1,0,0,-0.062,0.116,-0.52,0.014,0,0
0,1,0,6.83,0.584,2.665,0.019,2,1
0,0,1,10.86,0.101,5.911,0.007,2,1
0,0,1,1.265,-0.119,0.079,0.095,0,0
1,0,0,1.043,0.145,-0.481,0.213,0,0
1,0,0,1.535,21.89,14.655,-0.059,2,1
0,1,0,3.295,5.219,9.633,-0.16,3,1
1,0,0,1.984,0.33,1.353,2.938,1,0
0,1,0,-2.153,-0.109,-0.215,-0.122,0,0
1,0,0,4.772,-0.368,6.664,-0.369,2,1
0,1,0,6.641,0.174,8.1,-0.302,2,1
1,0,0,0.101,-0.065,0.329,0.107,0,0
1,0,0,1.716,0.211,0.112,2.503,1,0
1,0,0,0.657,0.157,0.065,0.044,0,0
0,1,0,0.431,0.523,0.631,-0.014,0,0
1,0,0,-0.018,0.06,-0.216,-0.111,0,0
0,0,1,4.767,1.1,15.855,0.145,2,1
0,1,0,0.782,0.057,-0.43,-0.01,0,0
0,0,1,-0.952,-0.066,0.583,0.022,0,0
0,1,0,4.362,8.667,18.746,-0.013,3,1
0,0,1,1.6,0.143,0.877,1.927,1,0
0,0,1,1.048,-0.038,-0.4,-0.07,0,0
0,1,0,2.557,-0.159,6.016,3.304,3,1
1,0,0,7.048,-0.369,4.712,3.927,3,1
0,1,0,2.975,13.305,8.525,-0.149,3,1
1,0,0,0.5,0.275,0.079,2.519,1,0
1,0,0,-0.86,0.346,0.188,0.006,0,0
0,1,0,-0.234,-0.367,-0.568,-0.015,0,0
1,0,0,0.827,0.409,0.821,-0.011,0,0
1,0,0,7.047,-0.564,5.988,2.666,3,1
0,0,1,0.943,0,-0.4,-0.142,0,0
1,0,0,-1.203,0.143,0.034,-0.002,0,0
0,1,0,-0.161,0.166,0.459,0.023,0,0
1,0,0,2.792,1.524,16.947,0.123,2,1
1,0,0,3.53,11.054,18.547,-0.048,3,1
0,0,1,3.343,0.465,6.458,5.45,3,1
0,0,1,-0.025,-0.667,-0.4,0.078,0,0
0,0,1,-0.544,0.088,0.388,-0.05,0,0
0,1,0,4.104,1.29,13.517,-0.058,2,1
0,1,0,0.536,-0.058,0.025,-0.034,0,0
1,0,0,0.085,0.037,0.146,-0.049,0,0
0,0,1,0.986,0.44,-0.2,0.014,0,0
1,0,0,1.018,0.059,-0.453,-0.004,0,0
0,1,0,-0.019,-0.078,0.113,0.009,0,0
1,0,0,8.945,0.104,6.445,5.394,3,1
0,1,0,1.988,0.155,1.001,0.005,0,0
0,1,0,0.825,0.042,0.434,0.056,0,0
0,0,1,6.474,-0.382,6.802,2.824,3,1
1,0,0,0.627,-0.23,0.157,-0.055,0,0
0,1,0,0.018,0.106,-0.117,-0.022,0,0
0,1,0,-0.22,0.244,0.518,-0.128,0,0
1,0,0,-1.218,0.097,0.292,-0.104,0,0
1,0,0,3.261,1.496,12.858,0.054,2,1
0,0,1,1.845,50.036,16.374,-0.035,2,1
0,0,1,0.962,55.18,8.883,-0.041,2,1
1,0,0,0.954,0.402,0.663,-0.024,0,0
0,0,1,2.267,-0.174,0.284,-0.046,0,0
0,0,1,3.497,48.435,14.571,-0.111,3,1
1,0,0,-1.006,0.193,0.427,0.059,0,0
1,0,0,0.947,0.16,0.194,-0.127,0,0
0,1,0,-0.309,-0.156,0.29,0.065,0,0
0,0,1,-0.974,-0.166,-0.4,-0.012,0,0
0,0,1,0.914,-0.173,0.02,0.043,0,0
0,1,0,-0.415,-0.589,-0.278,-0.07,0,0
0,0,1,1.678,-0.212,-0.395,-0.007,0,0
0,1,0,0.373,-0.051,0.11,-0.042,0,0
1,0,0,-0.894,-0.013,0.816,0.014,0,0
0,1,0,3.593,11.895,18.337,0.009,3,1
1,0,0,0.534,0.674,-0.291,-0.168,0,0
0,1,0,4.139,6.267,15.555,-0.079,3,1
0,0,1,-0.088,0.434,0.547,0.017,0,0
0,0,1,-1.001,0.344,-0.153,-0.025,0,0
1,0,0,10.649,-0.561,1.511,0.023,1,1
0,0,1,1.842,0.107,-0.4,-0.069,0,0
0,1,0,10.727,-0.187,6.933,-0.002,2,1
0,1,0,-0.177,0.007,0.19,-0.042,0,0
1,0,0,1.89,11.026,10.344,-0.09,2,1
0,1,0,-0.181,0.017,0.615,-0.002,0,0
0,1,0,1.121,0.158,0.293,0.034,0,0
1,0,0,-0.879,0.07,0.148,0.061,0,0
0,1,0,-0.311,-0.03,-0.096,0.021,0,0
0,1,0,0.714,0.148,0.009,0.069,0,0
1,0,0,-1.972,-0.646,-0.183,-0.109,0,0
0,1,0,0.655,0.297,0.262,-0.033,0,0
1,0,0,0.197,-0.457,0.643,-0.01,0,0
0,1,0,0.556,-0.248,0.18,-0.048,0,0
0,0,1,-0.461,0.158,-0.181,0.007,0,0
0,1,0,8.064,-0.313,2.852,0.1,2,1
1,0,0,-0.527,-0.228,0.153,-0.091,0,0
0,0,1,0.402,-0.073,0.481,-0.037,0,0
1,0,0,-0.394,-0.158,0.293,-0.047,0,0
0,0,1,-0.182,-0.401,0.482,-0.083,0,0
0,0,1,-0.308,-0.021,-0.121,-0.183,0,0
0,1,0,1.952,14.425,15.092,0.073,2,1
0,0,1,0.297,0.237,0.152,-0.18,0,0
1,0,0,0.057,-0.056,-0.8,0.213,0,0
1,0,0,1.001,-0.083,1.285,2.089,1,0
1,0,0,0.725,-0.015,-0.265,0.082,0,0
0,1,0,-0.471,-0.319,-0.626,-0.064,0,0
1,0,0,10.218,0.232,6.204,5.149,3,1
1,0,0,-1.155,-0.08,-0.049,-0.028,0,0
1,0,0,3.644,0.917,13.492,0.037,2,1
1,0,0,1.155,-0.667,0.01,-0.068,0,0
1,0,0,0.295,0.064,1.033,0.119,0,0
1,0,0,1.257,-0.076,0.136,0.101,0,0
0,0,1,6.164,0.594,7.637,-0.293,2,1
1,0,0,0.053,-0.667,0.211,0.014,0,0
1,0,0,-0.868,0.147,0.095,0.011,0,0
0,1,0,5.876,-0.24,9.544,-0.329,2,1
0,0,1,5.308,0.352,11.5,-0.334,2,1
0,1,0,-0.652,0.146,-0.389,0.037,0,0
0,0,1,5.889,-0.318,7.381,5.387,3,1
0,0,1,7.039,0.471,4.651,5.808,3,1
0,1,0,8.767,-0.156,6.268,0.144,2,1
1,0,0,8.805,-0.08,3.84,0.033,2,1
0,1,0,-0.31,-0.056,0.38,-0.036,0,0
0,1,0,-0.494,0.31,-0.473,0.03,0,0
0,0,1,3.476,65.116,19.448,-0.103,3,1
1,0,0,2.504,20.9,20.279,-0.023,3,1
0,1,0,6.377,0.095,8.872,-0.302,2,1
0,0,1,5.106,1.614,15.695,0.011,2,1
0,1,0,-0.051,-0.025,0.077,-0.091,0,0
0,0,1,-0.189,0.084,0.583,0.049,0,0
0,1,0,-0.168,-0.062,-0.419,-0.083,0,0
0,1,0,5.157,0.264,5.145,3.316,3,1
1,0,0,-0.618,0.185,0.553,-0.044,0,0
0,1,0,0.126,10.154,10.626,0.12,2,1
1,0,0,-0.451,-0.045,0.545,0.064,0,0
0,1,0,0.205,-0.078,-0.01,-0.024,0,0
0,1,0,2.204,0.355,0.851,0.063,0,0
0,1,0,0.932,0.09,-0.394,-0.114,0,0
